Title,Link,Date,Views,File_name,Label
“อนุทิน” แถลงย้ำ พรรคภูมิใจไทยยึดมั่นเสียงข้างมาก ยืนยันไม่มีฝั่ง ไม่มีฝ่าย,https://www.sanook.com/news/7723118/,24 มี.ค. 62,"72,980",การเมือง_997.txt,การเมือง
คลิปดัง! เป่านกหวีดไล่ จาตุรนต์ โดนแฉที่แท้ ส.ส.ปชป.,https://www.sanook.com/news/1308491/,13 พ.ย. 56,"72,965",การเมือง_998.txt,การเมือง
สาทิตย์ ยันไม่ได้ปิดกั้นสื่อทำข่าวคุม หมวดเจี๊ยบ,https://www.sanook.com/news/1491693/,26 ก.พ. 57,"72,924",การเมือง_999.txt,การเมือง
เยาวเรศ เจอพิษการเมือง ถูกเป่าไล่ที่ฮ่องกงจนต้องเบือนหน้าหนี,https://www.sanook.com/news/1429500/,21 ม.ค. 57,"72,913",การเมือง_1000.txt,การเมือง
ชินวัตรชื่นมื่น! 3 นายกฯนัดทานข้าว ยืนยันข่าว เอม พินทองทา ท้อง,https://www.sanook.com/news/1646601/,10 ส.ค. 57,"72,902",การเมือง_1001.txt,การเมือง
"ยืนยัน! คนขี่รถจยย.นำขบวนเคลื่อนพระศพ ไม่ใช่ ""บิ๊กตู่""",https://www.sanook.com/news/2084062/,15 ต.ค. 59,"72,761",การเมือง_1002.txt,การเมือง
“ประยุทธ์” รับการแสดงออกที่โคราช อาจทำหลายคนเข้าใจผิด,https://www.sanook.com/news/8029358/,10 ก.พ. 63,"72,747",การเมือง_1003.txt,การเมือง
ผู้ว่าฯ หมูป่า โดนโยกพ้นพะเยา ลือหึ่งเหตุตรงเกิน-ประสานฝ่ายการเมืองไม่ราบรื่น,https://www.sanook.com/news/7858322/,7 ส.ค. 62,"72,675",การเมือง_1004.txt,การเมือง
คนไทยในสหรัฐร่วมน้อมส่งเสด็จสู่สวรรคาลัย ณ จัตุรัสภูมิพลอดุลยเดช,https://www.sanook.com/news/2083542/,14 ต.ค. 59,"72,625",การเมือง_1005.txt,การเมือง
ชูวิทย์ โพสต์ถึง สรยุทธ อดไม่ได้ที่จะไปเยี่ยมถึงเรือนจำ,https://www.sanook.com/news/3333086/,30 ส.ค. 60,"72,545",การเมือง_1006.txt,การเมือง
"ออกหมายจับ ""โรส"" คดีหมิ่นสถาบัน ตั้งทีมล่า",https://www.sanook.com/news/1613377/,16 มิ.ย. 57,"72,528",การเมือง_1007.txt,การเมือง
รวยแล้วจ้า!“เดียร์”ลูก“เสธ.แดง”หิ้วกระเป๋าหรูใบละ 2.5 แสน,https://www.sanook.com/news/1460907/,7 ก.พ. 57,"72,496",การเมือง_1008.txt,การเมือง
สีหมุนี อภัยโทษให้ วิศวกรไทย แล้ว ปล่อยตัวจันทร์นี้,https://www.sanook.com/news/852665/,11 ธ.ค. 52,"72,419",การเมือง_1009.txt,การเมือง
เช็คด่วน! 6 เส้นทางรถติด จากเหตุเคลื่อนขบวนกปปส.,https://www.sanook.com/news/1593733/,9 พ.ค. 57,"72,249",การเมือง_1010.txt,การเมือง
"บ่ายนี้ลุ้น ""เก่ง การุณ"" ถูกตัดสิทธิ์เลือกตั้ง 5 ปี หรือไม่ หลังกกต. แจกใบแดง",https://www.sanook.com/news/1184986/,9 พ.ค. 56,"72,239",การเมือง_1011.txt,การเมือง
รุมกระทืบเฒ่าเสื้อแดงศรีสะเกษ จะขึ้นไปถามอภิสิทธิ์ว่า สั่งฆ่าประชาชนทำไม,https://www.sanook.com/news/1181611/,21 เม.ย. 56,"72,218",การเมือง_1012.txt,การเมือง
แม้วรับจุดยืนนปช.มั่ว สั่งแกนนำแก้ด่วน หลังมีคนติง,https://www.sanook.com/news/928808/,6 พ.ค. 53,"72,157",การเมือง_1013.txt,การเมือง
"""ชูวิทย์"" สุดทน! ถาม ป.ป.ช. ""ลุงป้อม"" รอดได้ไง เผยเคยติดคุกเพราะลืมแจ้งหุ้นแค่ 1.5 แสน",https://www.sanook.com/news/7624542/,27 ธ.ค. 61,"72,102",การเมือง_1014.txt,การเมือง
ยิ่งลักษณ์ แถลงพร้อมทำหน้าที่ผู้นำคนใหม่,https://www.sanook.com/news/1037874/,3 ก.ค. 54,"72,088",การเมือง_1015.txt,การเมือง
"มีผลแล้ว! จนท.รัฐ ""รับสินบน ทุจริต"" ถึงขั้นประหารชีวิต",https://www.sanook.com/news/1828654/,12 ก.ค. 58,"72,066",การเมือง_1016.txt,การเมือง
"เปิดโครงสร้าง ""กอ.รส."" เต็มรูป ""ประยุทธ์"" บัญชาการ ผบ.เหล่าทัพเป็นที่ปรึกษา",https://www.sanook.com/news/1596038/,21 พ.ค. 57,"72,057",การเมือง_1017.txt,การเมือง
ทักษิณ โพสต์รูปไปรัสเซีย-กาน่า ลงเฟซบุ๊ก,https://www.sanook.com/news/1011573/,27 มี.ค. 54,"72,057",การเมือง_1018.txt,การเมือง
สื่อจับตา IG 'ทักษิณ' โพสต์ภาพในไทย,https://www.sanook.com/news/1193500/,25 มิ.ย. 56,"72,002",การเมือง_1019.txt,การเมือง
จำคุกตลอดชีวิต 4แดงอุบลฯเผาศาลากลาง,https://www.sanook.com/news/1050294/,24 ส.ค. 54,"71,996",การเมือง_1020.txt,การเมือง
ลูกสนธิ ลิ้มทองกุล เขียนถึงแม่ วันที่ได้เห็นน้ำตาพ่อ,https://www.sanook.com/news/2077770/,4 ต.ค. 59,"71,965",การเมือง_1021.txt,การเมือง
ณัฐวุฒิ ฝากถึง สุเทพ หากไม่หยุดจะปลุกม็อบปฏิวัติ,https://www.sanook.com/news/1353405/,10 ธ.ค. 56,"71,864",การเมือง_1022.txt,การเมือง
"สาวตกใจแรง เจอหวยชุด 15 ใบ ราคาแพงลิ่ว 7,500 บาท แม่ค้าบอก มันเดินทางยาก",https://www.sanook.com/news/8487034/,10 ธ.ค. 64,"71,841",การเมือง_1023.txt,การเมือง
"""ยิ่งลักษณ์"" พบ ""ทักษิณ"" ครั้งแรก หลังดูไบประกาศเคอร์ฟิว 24 ชั่วโมง",https://www.sanook.com/news/8086362/,20 เม.ย. 63,"71,832",การเมือง_1024.txt,การเมือง
"ช่อ พรรณิการ์ เดือดกลางดึก เจอประยุทธ์ชมว่า ""คนสวย"" กลางสภา จี้ให้ถอนคำพูด",https://www.sanook.com/news/7847063/,26 ก.ค. 62,"71,797",การเมือง_1025.txt,การเมือง
สภาโหวตไว้วางใจนายกฯ - 5 รมต.,https://www.sanook.com/news/937914/,2 มิ.ย. 53,"71,785",การเมือง_1026.txt,การเมือง
ป๋าเปรม แนะเกิดมาต้องแทนคุณแผ่นดิน สาปแช่งคนทรยศ,https://www.sanook.com/news/1109494/,3 เม.ย. 55,"71,736",การเมือง_1027.txt,การเมือง
"ปชป. ตั้งฉายายิ่งลักษณ์ ""แปตอหลู""",https://www.sanook.com/news/1059859/,2 ต.ค. 54,"71,727",การเมือง_1028.txt,การเมือง
